generation,best_score,avg_score,diversity
825,9860.1938,223.1961,69.10
826,9860.1938,209.0366,69.10
827,9860.1938,212.1347,69.10
828,9860.1938,198.0100,69.10
829,9860.1938,197.4282,69.10
830,9860.1938,210.7421,69.10
831,9860.1938,210.1444,69.10
832,9860.1938,196.1015,69.10
833,9860.1938,195.4544,69.10
834,9860.1938,194.8801,69.10
835,9860.1938,206.6287,69.10
836,9860.1938,206.0953,69.10
837,9860.1938,205.5633,69.10
838,9860.1938,191.6403,69.10
839,9860.1938,177.7552,69.10
840,9860.1938,177.1448,69.10
841,9860.1938,163.3172,69.10
842,9860.1938,149.5270,69.10
843,9860.1938,135.7743,69.10
844,9860.1938,135.8700,69.10
845,9860.1938,122.1742,69.10
846,9860.1938,131.6781,69.10
847,9860.1938,118.0249,69.10
848,9860.1938,118.1439,69.10
849,9860.1938,117.8694,69.10
850,9860.1938,117.3206,69.10
851,9860.1938,116.8641,69.10
852,9860.1938,116.2990,69.10
853,9860.1938,102.7745,69.10
854,9860.1938,102.3392,69.10
855,9860.1938,101.8647,69.10
856,9860.1938,104.0462,69.10
857,9860.1938,90.6113,69.10
858,9860.1938,77.2120,69.10
859,9860.1938,76.8736,69.10
860,9860.1938,63.5281,69.10
861,9860.1938,50.2166,69.10
862,9860.1938,36.9402,69.10
863,9860.1938,23.6988,69.10
864,9860.1938,10.4937,69.10
865,9860.1938,10.4920,69.10
866,9860.1938,10.8547,69.10
867,9860.1938,10.5475,69.10
868,9860.1938,-2.5725,69.10
869,9860.1938,-2.2989,69.10
870,9860.1938,7.0696,69.10
871,9860.1938,7.4059,69.10
872,9860.1938,7.4083,69.10
873,9860.1938,-5.6209,69.10
874,9860.1938,-3.2904,69.10
875,9860.1938,-3.5765,69.10
876,9860.1938,-16.5588,69.10
877,9860.1938,-14.0291,69.10
878,9860.1938,-4.7304,69.10
879,9860.1938,-17.6596,69.10
880,9860.1938,-17.2874,69.10
881,9860.1938,-17.5531,69.10
882,9860.1938,-30.4171,69.10
883,9860.1938,-30.0373,69.10
884,9860.1938,-20.7897,69.10
885,9860.1938,-20.8134,69.10
886,9860.1938,-20.5220,69.10
887,9860.1938,-20.7815,69.10
888,9860.1938,-33.5414,69.10
889,9860.1938,-46.2700,69.10
890,9860.1938,-45.0444,69.10
891,9860.1938,-42.3059,69.10
892,9860.1938,-54.9909,69.10
893,9860.1938,-54.4741,69.10
894,9860.1938,-54.0409,69.10
895,9860.1938,-66.6626,69.10
896,9860.1938,-66.5665,69.10
897,9860.1938,-66.7648,69.10
898,9860.1938,-79.3226,69.10
899,9860.1938,-79.5344,69.10
900,9860.1938,-79.7156,69.10
900,9860.1938,-79.7156,69.10
901,9860.1938,-79.8964,69.10
902,9860.1938,-92.3733,69.10
903,9860.1938,-92.3654,69.10
904,9860.1938,-91.9904,69.10
905,9860.1938,-104.4052,69.10
906,9860.1938,-104.5695,69.10
907,9860.1938,-104.8382,69.10
908,9860.1938,-117.1904,69.10
909,9860.1938,-108.1110,69.10
910,9860.1938,-108.3161,69.10
911,9860.1938,-106.4859,69.10
912,9860.1938,-106.4605,69.10
913,9860.1938,-106.6056,69.10
914,9860.1938,-106.1378,69.10
915,9860.1938,-118.3966,69.10
916,9860.1938,-118.5264,69.10
917,9860.1938,-118.4863,69.10
918,9860.1938,-118.6269,69.10
919,9860.1938,-118.7066,69.10
920,9860.1938,-115.9719,69.10
921,9860.1938,-128.1281,69.10
922,9860.1938,-140.2557,69.10
923,9860.1938,-140.3576,69.10
924,9860.1938,-138.5357,69.10
925,9860.1938,-138.5905,69.10
926,9860.1938,-150.6608,69.10
927,9860.1938,-150.1264,69.10
928,9860.1938,-150.2156,69.10
929,9860.1938,-150.3047,69.10
930,9860.1938,-151.0105,69.10
931,9860.1938,-150.5756,69.10
932,9860.1938,-150.0640,69.10
933,9860.1938,-150.1044,69.10
934,9860.1938,-149.7082,69.10
935,9860.1938,-149.5420,69.10
936,9860.1938,-149.5328,69.10
937,9860.1938,-149.0049,69.10
938,9860.1938,-160.9154,69.10
939,9860.1938,-160.8251,69.10
940,9860.1938,-160.7350,69.10
941,9860.1938,-172.5883,69.10
942,9860.1938,-184.4131,69.10
943,9860.1938,-184.4598,69.10
944,9860.1938,-196.2419,69.10
945,9860.1938,-196.1205,69.10
946,9860.1938,-195.9888,69.10
947,9860.1938,-196.7661,69.10
948,9860.1938,-208.4785,69.10
949,9860.1938,-220.1617,69.10
950,9860.1938,-220.0019,69.10
951,9860.1938,-220.1034,69.10
952,9860.1938,-220.0597,69.10
953,9860.1938,-220.0482,69.10
954,9860.1938,-219.5086,69.10
955,9860.1938,-220.1741,69.10
956,9860.1938,-231.7467,69.10
957,9860.1938,-243.2931,69.10
958,9860.1938,-243.2223,69.10
959,9860.1938,-243.1987,69.10
960,9860.1938,-242.5748,69.10
961,9860.1938,-243.1668,69.10
962,9860.1938,-243.1433,69.10
963,9860.1938,-242.9590,69.10
964,9860.1938,-242.8891,69.10
965,9860.1938,-242.7055,69.10
966,9860.1938,-242.7360,69.10
967,9860.1938,-242.1431,69.10
968,9860.1938,-253.5292,69.10
969,9860.1938,-253.3341,69.10
970,9860.1938,-264.6806,69.10
971,9860.1938,-264.6677,69.10
972,9860.1938,-264.6262,69.10
973,9860.1938,-264.0098,69.10
974,9860.1938,-275.2914,69.10
975,9860.1938,-275.2163,69.10
976,9860.1938,-275.1562,69.10
977,9860.1938,-275.1910,69.10
978,9860.1938,-275.0850,69.10
979,9860.1938,-274.5401,69.10
980,9860.1938,-265.9796,69.10
981,9860.1938,-266.5281,69.10
982,9860.1938,-277.7020,69.10
983,9860.1938,-288.8502,69.10
984,9860.1938,-288.2828,69.10
985,9860.1938,-279.7556,69.10
986,9860.1938,-279.6454,69.10
987,9860.1938,-279.1250,69.10
988,9860.1938,-278.4800,69.10
989,9860.1938,-277.8590,69.10
990,9860.1938,-276.7036,69.10
991,9860.1938,-287.7643,69.10
992,9860.1938,-287.1117,69.10
993,9860.1938,-298.1354,69.10
994,9860.1938,-289.6743,69.10
995,9860.1938,-300.6701,69.10
996,9860.1938,-311.6422,69.10
997,9860.1938,-310.9845,69.10
998,9860.1938,-310.7857,69.10
999,9860.1938,-321.7216,69.10
1000,9860.1938,-321.0966,69.10
1000,9860.1938,-321.0966,69.10
